lat,long,dailyave,date,site,name,dateorig
38.4316,-120.966,0.458949387,2009-4-15T00:00:00.000Z,US-Ton,Tonzi Ranch,4/15/2009 0:00
38.4133,-120.9507,0.458949387,2009-4-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,4/15/2009 0:00
31.7365,-109.9419,-0.007416524,2009-4-15T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,4/15/2009 0:00
37.5208,-96.855,0.269577831,2009-4-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),4/15/2009 0:00
49.7093,-112.9402,0.193070814,2009-5-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,5/15/2009 0:00
50.171,-97.8762,0.037155859,2009-5-15T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,5/15/2009 0:00
50.1774,-97.8686,0.037155859,2009-5-15T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,5/15/2009 0:00
36.8193,-97.8198,0.39736858,2009-5-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,5/15/2009 0:00
36.4267,-99.42,0.339682937,2009-5-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,5/15/2009 0:00
36.6358,-99.5975,0.605644882,2009-5-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,5/15/2009 0:00
35.5497,-98.0402,0.664644241,2009-5-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,5/15/2009 0:00
35.5465,-98.04,0.664644241,2009-5-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,5/15/2009 0:00
31.5907,-110.5104,0.024921782,2009-5-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,5/15/2009 0:00
44.3453,-96.8362,0.293903768,2009-5-15T00:00:00.000Z,US-Bkg,Brookings,5/15/2009 0:00
39.2167,-86.5406,0.711079478,2009-5-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,5/15/2009 0:00
39.0633,-79.4208,0.872465968,2009-5-15T00:00:00.000Z,US-CaV,Canaan Valley,5/15/2009 0:00
38.09,-109.39,0.170514926,2009-5-15T00:00:00.000Z,US-Cop,Corral Pocket,5/15/2009 0:00
40.8155,-104.7456,0.452843994,2009-5-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),5/15/2009 0:00
43.95,-101.8466,0.353565663,2009-5-15T00:00:00.000Z,US-Ctn,Cottonwood,5/15/2009 0:00
37.6773,-121.5296,0.352977008,2009-5-15T00:00:00.000Z,US-Dia,Diablo,5/15/2009 0:00
35.9712,-79.0934,0.707916915,2009-5-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,5/15/2009 0:00
48.3077,-105.1019,0.151179627,2009-5-15T00:00:00.000Z,US-FPe,Fort Peck,5/15/2009 0:00
29.93,-98.01,0.472807288,2009-5-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,5/15/2009 0:00
29.9495,-97.9962,0.444797814,2009-5-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,5/15/2009 0:00
35.4454,-111.7718,0.113141887,2009-5-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,5/15/2009 0:00
34.2547,-89.8735,0.749538124,2009-5-15T00:00:00.000Z,US-Goo,Goodwin Creek,5/15/2009 0:00
41.8406,-88.241,0.259477735,2009-5-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),5/15/2009 0:00
39.0745,-96.5951,0.650673747,2009-5-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),5/15/2009 0:00
39.0561,-95.1907,0.671997607,2009-5-15T00:00:00.000Z,US-KFS,Kansas Field Station,5/15/2009 0:00
38.7745,-97.5684,0.669743836,2009-5-15T00:00:00.000Z,US-KLS,Kansas Land Institute,5/15/2009 0:00
42.4376,-85.3288,0.4003793,2009-5-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,5/15/2009 0:00
42.444,-85.3104,0.4003793,2009-5-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,5/15/2009 0:00
42.444,-85.3098,0.4003793,2009-5-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,5/15/2009 0:00
39.0824,-96.5603,0.650673747,2009-5-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),5/15/2009 0:00
44.995,-93.1863,0.327824742,2009-5-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,5/15/2009 0:00
34.1377,-101.4787,0.367601156,2009-5-15T00:00:00.000Z,US-LGr,Lockney Grassland,5/15/2009 0:00
34.9604,-97.9789,0.749573469,2009-5-15T00:00:00.000Z,US-LWW,Little Washita Watershed,5/15/2009 0:00
39.8771,-105.169,0.475691885,2009-5-15T00:00:00.000Z,US-RFE,RockyFlats - East site,5/15/2009 0:00
39.8751,-105.2184,0.475691885,2009-5-15T00:00:00.000Z,US-RFW,RockyFlats - West site,5/15/2009 0:00
44.6781,-93.0723,0.327824742,2009-5-15T00:00:00.000Z,US-Ro4,Rosemount Prairie,5/15/2009 0:00
33.7364,-117.6947,0.378966689,2009-5-15T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,5/15/2009 0:00
42.0693,-101.4072,0.255954176,2009-5-15T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,5/15/2009 0:00
34.3623,-106.7019,0.128177091,2009-5-15T00:00:00.000Z,US-Seg,Sevilleta grassland,5/15/2009 0:00
36.9333,-96.6833,0.617445886,2009-5-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,5/15/2009 0:00
38.0373,-121.7537,0.382114202,2009-5-15T00:00:00.000Z,US-Snd,Sherman Island,5/15/2009 0:00
38.0369,-121.7547,0.382114202,2009-5-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,5/15/2009 0:00
31.7894,-110.8277,0.024921782,2009-5-15T00:00:00.000Z,US-SRG,Santa Rita Grassland,5/15/2009 0:00
31.8214,-110.8661,0.024921782,2009-5-15T00:00:00.000Z,US-SRM,Santa Rita Mesquite,5/15/2009 0:00
38.4316,-120.966,0.397426426,2009-5-15T00:00:00.000Z,US-Ton,Tonzi Ranch,5/15/2009 0:00
38.4133,-120.9507,0.397426426,2009-5-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,5/15/2009 0:00
31.7365,-109.9419,0.159546688,2009-5-15T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,5/15/2009 0:00
37.5208,-96.855,0.646795511,2009-5-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),5/15/2009 0:00
49.7093,-112.9402,0.415603787,2009-6-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,6/15/2009 0:00
50.171,-97.8762,0.499861002,2009-6-15T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,6/15/2009 0:00
50.1774,-97.8686,0.499861002,2009-6-15T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,6/15/2009 0:00
36.8193,-97.8198,0.420530707,2009-6-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,6/15/2009 0:00
36.4267,-99.42,0.384680033,2009-6-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,6/15/2009 0:00
36.6358,-99.5975,0.447718084,2009-6-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,6/15/2009 0:00
35.5497,-98.0402,0.385283321,2009-6-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,6/15/2009 0:00
35.5465,-98.04,0.385283321,2009-6-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,6/15/2009 0:00
31.5907,-110.5104,0.212669879,2009-6-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,6/15/2009 0:00
44.3453,-96.8362,0.534931839,2009-6-15T00:00:00.000Z,US-Bkg,Brookings,6/15/2009 0:00
39.2167,-86.5406,0.909621239,2009-6-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,6/15/2009 0:00
39.0633,-79.4208,0.807708144,2009-6-15T00:00:00.000Z,US-CaV,Canaan Valley,6/15/2009 0:00
38.09,-109.39,0.046240926,2009-6-15T00:00:00.000Z,US-Cop,Corral Pocket,6/15/2009 0:00
40.8155,-104.7456,0.593726516,2009-6-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),6/15/2009 0:00
43.95,-101.8466,0.389478803,2009-6-15T00:00:00.000Z,US-Ctn,Cottonwood,6/15/2009 0:00
37.6773,-121.5296,0.2789509,2009-6-15T00:00:00.000Z,US-Dia,Diablo,6/15/2009 0:00
35.9712,-79.0934,0.674837649,2009-6-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,6/15/2009 0:00
48.3077,-105.1019,0.380313128,2009-6-15T00:00:00.000Z,US-FPe,Fort Peck,6/15/2009 0:00
29.93,-98.01,0.332900703,2009-6-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,6/15/2009 0:00
29.9495,-97.9962,0.323904157,2009-6-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,6/15/2009 0:00
35.4454,-111.7718,0.094840184,2009-6-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,6/15/2009 0:00
34.2547,-89.8735,0.891144216,2009-6-15T00:00:00.000Z,US-Goo,Goodwin Creek,6/15/2009 0:00
41.8406,-88.241,0.420098931,2009-6-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),6/15/2009 0:00
39.0745,-96.5951,0.654546499,2009-6-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),6/15/2009 0:00
39.0561,-95.1907,0.775831401,2009-6-15T00:00:00.000Z,US-KFS,Kansas Field Station,6/15/2009 0:00
38.7745,-97.5684,0.56511718,2009-6-15T00:00:00.000Z,US-KLS,Kansas Land Institute,6/15/2009 0:00
42.4376,-85.3288,0.729028463,2009-6-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,6/15/2009 0:00
42.444,-85.3104,0.729028463,2009-6-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,6/15/2009 0:00
42.444,-85.3098,0.729028463,2009-6-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,6/15/2009 0:00
39.0824,-96.5603,0.654546499,2009-6-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),6/15/2009 0:00
44.995,-93.1863,0.592831194,2009-6-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,6/15/2009 0:00
34.1377,-101.4787,0.284996271,2009-6-15T00:00:00.000Z,US-LGr,Lockney Grassland,6/15/2009 0:00
34.9604,-97.9789,0.394923121,2009-6-15T00:00:00.000Z,US-LWW,Little Washita Watershed,6/15/2009 0:00
39.8771,-105.169,0.395063311,2009-6-15T00:00:00.000Z,US-RFE,RockyFlats - East site,6/15/2009 0:00
39.8751,-105.2184,0.395063311,2009-6-15T00:00:00.000Z,US-RFW,RockyFlats - West site,6/15/2009 0:00
44.6781,-93.0723,0.592831194,2009-6-15T00:00:00.000Z,US-Ro4,Rosemount Prairie,6/15/2009 0:00
33.7364,-117.6947,0.285695672,2009-6-15T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,6/15/2009 0:00
42.0693,-101.4072,0.404692471,2009-6-15T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,6/15/2009 0:00
34.3623,-106.7019,0.093903288,2009-6-15T00:00:00.000Z,US-Seg,Sevilleta grassland,6/15/2009 0:00
36.9333,-96.6833,0.674836457,2009-6-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,6/15/2009 0:00
38.0373,-121.7537,0.306787819,2009-6-15T00:00:00.000Z,US-Snd,Sherman Island,6/15/2009 0:00
38.0369,-121.7547,0.306787819,2009-6-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,6/15/2009 0:00
31.7894,-110.8277,0.212669879,2009-6-15T00:00:00.000Z,US-SRG,Santa Rita Grassland,6/15/2009 0:00
31.8214,-110.8661,0.212669879,2009-6-15T00:00:00.000Z,US-SRM,Santa Rita Mesquite,6/15/2009 0:00
38.4316,-120.966,0.261240214,2009-6-15T00:00:00.000Z,US-Ton,Tonzi Ranch,6/15/2009 0:00
38.4133,-120.9507,0.261240214,2009-6-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,6/15/2009 0:00
31.7365,-109.9419,0.11014609,2009-6-15T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,6/15/2009 0:00
37.5208,-96.855,0.77077806,2009-6-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),6/15/2009 0:00
49.7093,-112.9402,0.811285377,2009-7-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,7/15/2009 0:00
50.171,-97.8762,0.536224782,2009-7-15T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,7/15/2009 0:00
50.1774,-97.8686,0.536224782,2009-7-15T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,7/15/2009 0:00
36.8193,-97.8198,0.494545192,2009-7-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,7/15/2009 0:00
36.4267,-99.42,0.316837788,2009-7-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,7/15/2009 0:00
36.6358,-99.5975,0.380764097,2009-7-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,7/15/2009 0:00
35.5497,-98.0402,0.273516208,2009-7-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,7/15/2009 0:00
35.5465,-98.04,0.273516208,2009-7-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,7/15/2009 0:00
31.5907,-110.5104,0.184779108,2009-7-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,7/15/2009 0:00
44.3453,-96.8362,0.943310678,2009-7-15T00:00:00.000Z,US-Bkg,Brookings,7/15/2009 0:00
39.2167,-86.5406,1.068921089,2009-7-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,7/15/2009 0:00
39.0633,-79.4208,0.814077854,2009-7-15T00:00:00.000Z,US-CaV,Canaan Valley,7/15/2009 0:00
38.09,-109.39,0.157599941,2009-7-15T00:00:00.000Z,US-Cop,Corral Pocket,7/15/2009 0:00
40.8155,-104.7456,0.34296146,2009-7-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),7/15/2009 0:00
43.95,-101.8466,0.348533154,2009-7-15T00:00:00.000Z,US-Ctn,Cottonwood,7/15/2009 0:00
37.6773,-121.5296,0.157000676,2009-7-15T00:00:00.000Z,US-Dia,Diablo,7/15/2009 0:00
35.9712,-79.0934,0.832393408,2009-7-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,7/15/2009 0:00
48.3077,-105.1019,0.374552131,2009-7-15T00:00:00.000Z,US-FPe,Fort Peck,7/15/2009 0:00
29.93,-98.01,0.302432626,2009-7-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,7/15/2009 0:00
29.9495,-97.9962,0.077869356,2009-7-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,7/15/2009 0:00
35.4454,-111.7718,0.102139667,2009-7-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,7/15/2009 0:00
34.2547,-89.8735,0.852531195,2009-7-15T00:00:00.000Z,US-Goo,Goodwin Creek,7/15/2009 0:00
41.8406,-88.241,0.740606844,2009-7-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),7/15/2009 0:00
39.0745,-96.5951,0.803708017,2009-7-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),7/15/2009 0:00
39.0561,-95.1907,0.784290195,2009-7-15T00:00:00.000Z,US-KFS,Kansas Field Station,7/15/2009 0:00
38.7745,-97.5684,0.656587899,2009-7-15T00:00:00.000Z,US-KLS,Kansas Land Institute,7/15/2009 0:00
42.4376,-85.3288,0.956382632,2009-7-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,7/15/2009 0:00
42.444,-85.3104,0.956382632,2009-7-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,7/15/2009 0:00
42.444,-85.3098,0.956382632,2009-7-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,7/15/2009 0:00
39.0824,-96.5603,0.803708017,2009-7-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),7/15/2009 0:00
44.995,-93.1863,0.682636917,2009-7-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,7/15/2009 0:00
34.1377,-101.4787,0.37870419,2009-7-15T00:00:00.000Z,US-LGr,Lockney Grassland,7/15/2009 0:00
34.9604,-97.9789,0.524437129,2009-7-15T00:00:00.000Z,US-LWW,Little Washita Watershed,7/15/2009 0:00
39.8771,-105.169,0.401766092,2009-7-15T00:00:00.000Z,US-RFE,RockyFlats - East site,7/15/2009 0:00
39.8751,-105.2184,0.401766092,2009-7-15T00:00:00.000Z,US-RFW,RockyFlats - West site,7/15/2009 0:00
44.6781,-93.0723,0.682636917,2009-7-15T00:00:00.000Z,US-Ro4,Rosemount Prairie,7/15/2009 0:00
33.7364,-117.6947,0.218681529,2009-7-15T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,7/15/2009 0:00
42.0693,-101.4072,0.550702393,2009-7-15T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,7/15/2009 0:00
34.3623,-106.7019,0.085324422,2009-7-15T00:00:00.000Z,US-Seg,Sevilleta grassland,7/15/2009 0:00
36.9333,-96.6833,0.695114791,2009-7-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,7/15/2009 0:00
38.0373,-121.7537,0.311899215,2009-7-15T00:00:00.000Z,US-Snd,Sherman Island,7/15/2009 0:00
38.0369,-121.7547,0.311899215,2009-7-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,7/15/2009 0:00
31.7894,-110.8277,0.184779108,2009-7-15T00:00:00.000Z,US-SRG,Santa Rita Grassland,7/15/2009 0:00
31.8214,-110.8661,0.184779108,2009-7-15T00:00:00.000Z,US-SRM,Santa Rita Mesquite,7/15/2009 0:00
38.4316,-120.966,0.379874736,2009-7-15T00:00:00.000Z,US-Ton,Tonzi Ranch,7/15/2009 0:00
38.4133,-120.9507,0.379874736,2009-7-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,7/15/2009 0:00
31.7365,-109.9419,0.175075024,2009-7-15T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,7/15/2009 0:00
37.5208,-96.855,0.836794257,2009-7-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),7/15/2009 0:00
49.7093,-112.9402,0.352695405,2009-8-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,8/15/2009 0:00
50.171,-97.8762,0.568945348,2009-8-15T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,8/15/2009 0:00
50.1774,-97.8686,0.568945348,2009-8-15T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,8/15/2009 0:00
36.8193,-97.8198,0.473960727,2009-8-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,8/15/2009 0:00
36.4267,-99.42,0.229015976,2009-8-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,8/15/2009 0:00
36.6358,-99.5975,0.217421457,2009-8-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,8/15/2009 0:00
35.5497,-98.0402,0.38596347,2009-8-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,8/15/2009 0:00
35.5465,-98.04,0.38596347,2009-8-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,8/15/2009 0:00
31.5907,-110.5104,0.242472991,2009-8-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,8/15/2009 0:00
44.3453,-96.8362,0.899101555,2009-8-15T00:00:00.000Z,US-Bkg,Brookings,8/15/2009 0:00
39.2167,-86.5406,0.665385842,2009-8-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,8/15/2009 0:00
39.0633,-79.4208,0.89717716,2009-8-15T00:00:00.000Z,US-CaV,Canaan Valley,8/15/2009 0:00
38.09,-109.39,0.190930963,2009-8-15T00:00:00.000Z,US-Cop,Corral Pocket,8/15/2009 0:00
40.8155,-104.7456,0.319122404,2009-8-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),8/15/2009 0:00
43.95,-101.8466,0.243279502,2009-8-15T00:00:00.000Z,US-Ctn,Cottonwood,8/15/2009 0:00
37.6773,-121.5296,0.26960206,2009-8-15T00:00:00.000Z,US-Dia,Diablo,8/15/2009 0:00
35.9712,-79.0934,0.485121965,2009-8-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,8/15/2009 0:00
48.3077,-105.1019,0.200110346,2009-8-15T00:00:00.000Z,US-FPe,Fort Peck,8/15/2009 0:00
29.93,-98.01,0.124343365,2009-8-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,8/15/2009 0:00
29.9495,-97.9962,0.132748529,2009-8-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,8/15/2009 0:00
35.4454,-111.7718,0.117917657,2009-8-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,8/15/2009 0:00
34.2547,-89.8735,0.676264882,2009-8-15T00:00:00.000Z,US-Goo,Goodwin Creek,8/15/2009 0:00
41.8406,-88.241,0.908902347,2009-8-15T00:00:00.000Z,US-IB2,Fermi National Accelerator Laboratory- Batavia (Prairie site),8/15/2009 0:00
39.0745,-96.5951,0.664358854,2009-8-15T00:00:00.000Z,US-KFB,Konza Prairie LTER (4B),8/15/2009 0:00
39.0561,-95.1907,0.870193481,2009-8-15T00:00:00.000Z,US-KFS,Kansas Field Station,8/15/2009 0:00
38.7745,-97.5684,0.61641711,2009-8-15T00:00:00.000Z,US-KLS,Kansas Land Institute,8/15/2009 0:00
42.4376,-85.3288,0.722134292,2009-8-15T00:00:00.000Z,US-KM1,KBS Marshall Farms Corn,8/15/2009 0:00
42.444,-85.3104,0.722134292,2009-8-15T00:00:00.000Z,US-KM2,KBS Marshall Farms Prairie,8/15/2009 0:00
42.444,-85.3098,0.722134292,2009-8-15T00:00:00.000Z,US-KM3,KBS Marshall Farms Switchgrass,8/15/2009 0:00
39.0824,-96.5603,0.664358854,2009-8-15T00:00:00.000Z,US-Kon,Konza Prairie LTER (KNZ),8/15/2009 0:00
44.995,-93.1863,0.692419589,2009-8-15T00:00:00.000Z,US-KUT,KUOM Turfgrass Field,8/15/2009 0:00
34.1377,-101.4787,0.313026398,2009-8-15T00:00:00.000Z,US-LGr,Lockney Grassland,8/15/2009 0:00
34.9604,-97.9789,0.454672456,2009-8-15T00:00:00.000Z,US-LWW,Little Washita Watershed,8/15/2009 0:00
39.8771,-105.169,0.365295202,2009-8-15T00:00:00.000Z,US-RFE,RockyFlats - East site,8/15/2009 0:00
39.8751,-105.2184,0.365295202,2009-8-15T00:00:00.000Z,US-RFW,RockyFlats - West site,8/15/2009 0:00
44.6781,-93.0723,0.692419589,2009-8-15T00:00:00.000Z,US-Ro4,Rosemount Prairie,8/15/2009 0:00
33.7364,-117.6947,0.129876032,2009-8-15T00:00:00.000Z,US-SCg,Southern California Climate Gradient - Grassland,8/15/2009 0:00
42.0693,-101.4072,0.458728552,2009-8-15T00:00:00.000Z,US-SdH,Nebraska SandHills Dry Valley,8/15/2009 0:00
34.3623,-106.7019,0.200449243,2009-8-15T00:00:00.000Z,US-Seg,Sevilleta grassland,8/15/2009 0:00
36.9333,-96.6833,0.486816108,2009-8-15T00:00:00.000Z,US-Shd,Shidler- Oklahoma,8/15/2009 0:00
38.0373,-121.7537,0.450484306,2009-8-15T00:00:00.000Z,US-Snd,Sherman Island,8/15/2009 0:00
38.0369,-121.7547,0.450484306,2009-8-15T00:00:00.000Z,US-Sne,Sherman Island Restored Wetland,8/15/2009 0:00
31.7894,-110.8277,0.242472991,2009-8-15T00:00:00.000Z,US-SRG,Santa Rita Grassland,8/15/2009 0:00
31.8214,-110.8661,0.242472991,2009-8-15T00:00:00.000Z,US-SRM,Santa Rita Mesquite,8/15/2009 0:00
38.4316,-120.966,0.287323207,2009-8-15T00:00:00.000Z,US-Ton,Tonzi Ranch,8/15/2009 0:00
38.4133,-120.9507,0.287323207,2009-8-15T00:00:00.000Z,US-Var,Vaira Ranch- Ione,8/15/2009 0:00
31.7365,-109.9419,0.118226036,2009-8-15T00:00:00.000Z,US-Wkg,Walnut Gulch Kendall Grasslands,8/15/2009 0:00
37.5208,-96.855,0.583891392,2009-8-15T00:00:00.000Z,US-Wlr,Walnut River Watershed (Smileyburg),8/15/2009 0:00
49.7093,-112.9402,0.187607422,2009-9-15T00:00:00.000Z,CA-Let,Alberta - Mixed Grass Prairie,9/15/2009 0:00
50.171,-97.8762,0.326598227,2009-9-15T00:00:00.000Z,CA-MA2,Manitoba Agricultural Site 2,9/15/2009 0:00
50.1774,-97.8686,0.326598227,2009-9-15T00:00:00.000Z,CA-MA3,Manitoba Agricultural Site 3,9/15/2009 0:00
36.8193,-97.8198,0.291721821,2009-9-15T00:00:00.000Z,US-A32,ARM-SGP Medford hay pasture,9/15/2009 0:00
36.4267,-99.42,0.182619706,2009-9-15T00:00:00.000Z,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,9/15/2009 0:00
36.6358,-99.5975,0.178830311,2009-9-15T00:00:00.000Z,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,9/15/2009 0:00
35.5497,-98.0402,0.211211205,2009-9-15T00:00:00.000Z,US-ARb,ARM Southern Great Plains burn site- Lamont,9/15/2009 0:00
35.5465,-98.04,0.211211205,2009-9-15T00:00:00.000Z,US-ARc,ARM Southern Great Plains control site- Lamont,9/15/2009 0:00
31.5907,-110.5104,0.033652633,2009-9-15T00:00:00.000Z,US-Aud,Audubon Research Ranch,9/15/2009 0:00
44.3453,-96.8362,0.457288235,2009-9-15T00:00:00.000Z,US-Bkg,Brookings,9/15/2009 0:00
39.2167,-86.5406,0.623823166,2009-9-15T00:00:00.000Z,US-BRG,Bayles Road Grassland Tower,9/15/2009 0:00
39.0633,-79.4208,0.532150924,2009-9-15T00:00:00.000Z,US-CaV,Canaan Valley,9/15/2009 0:00
38.09,-109.39,0.119158931,2009-9-15T00:00:00.000Z,US-Cop,Corral Pocket,9/15/2009 0:00
40.8155,-104.7456,0.202190429,2009-9-15T00:00:00.000Z,US-CPR,NEON Central Plains Experimental Range (CPER),9/15/2009 0:00
43.95,-101.8466,0.035849608,2009-9-15T00:00:00.000Z,US-Ctn,Cottonwood,9/15/2009 0:00
37.6773,-121.5296,0.150097996,2009-9-15T00:00:00.000Z,US-Dia,Diablo,9/15/2009 0:00
35.9712,-79.0934,0.414462775,2009-9-15T00:00:00.000Z,US-Dk1,Duke Forest-open field,9/15/2009 0:00
48.3077,-105.1019,0.108090438,2009-9-15T00:00:00.000Z,US-FPe,Fort Peck,9/15/2009 0:00
29.93,-98.01,0.211682826,2009-9-15T00:00:00.000Z,US-FR1,Freeman Ranch- Grassland,9/15/2009 0:00
29.9495,-97.9962,0.038627286,2009-9-15T00:00:00.000Z,US-FR2,Freeman Ranch- Mesquite Juniper,9/15/2009 0:00
35.4454,-111.7718,0.137839437,2009-9-15T00:00:00.000Z,US-Fwf,Flagstaff - Wildfire,9/15/2009 0:00
